"Order Date","Item Type","Units Sold","Unit Price","Total Profit","Country","Year","Revenue","Unit_Cost","Cost_Rank","Count"
"2/7/2017","Clothes",3031,109.28,222596.64,"Vietnam","2017",331227.68,35.84,1379,8090
"2/19/2017","Beverages",7408,47.45,116009.28,"Cuba","2017",351509.6,31.79,1121,8090
"3/19/2017","Beverages",5639,47.45,88306.74,"Australia","2017",267570.55,31.79,667,8090
"4/18/2017","Personal Care",6171,81.73,154645.26,"Ukraine","2017",504355.83,56.67,2109,8090
"4/4/2017","Snacks",9415,152.58,519143.1,"United Kingdom","2017",1436540.7,97.44,3830,8090
"5/6/2017","Office Supplies",6393,651.21,807116.25,"Norway","2017",4163185.53,524.96,7440,8090
"5/3/2017","Personal Care",4362,81.73,109311.72,"United Kingdom","2017",356506.26,56.67,2109,8090
"2/9/2017","Vegetables",6904,154.06,435849.52,"Vietnam","2017",1063630.24,90.93,2696,8090
"4/21/2017","Meat",6195,421.89,354354,"Ukraine","2017",2613608.55,364.69,6240,8090
"6/3/2017","Cereal",2829,205.7,250621.11,"Vietnam","2017",581925.3,117.11,4156,8090
"7/24/2017","Clothes",1674,109.28,122938.56,"Australia","2017",182934.72,35.84,1619,8090
"5/23/2017","Cosmetics",5026,437.2,873870.62,"Ukraine","2017",2197367.2,263.33,5397,8090
"3/21/2017","Cereal",9156,205.7,811130.04,"Luxembourg","2017",1883389.2,117.11,4156,8090
"7/26/2017","Cereal",1907,205.7,168941.13,"Norway","2017",392269.9,117.11,4156,8090
"5/24/2017","Office Supplies",250,651.21,31562.5,"Singapore","2017",162802.5,524.96,7440,8090
"6/14/2017","Vegetables",5638,154.06,355926.94,"Cuba","2017",868590.28,90.93,2949,8090
"5/29/2017","Clothes",7,109.28,514.08,"Canada","2017",764.96,35.84,1379,8090
"4/2/2017","Cereal",4044,205.7,358257.96,"Cuba","2017",831850.8,117.11,4021,8090
"2/2/2017","Household",9912,668.27,1642715.76,"Norway","2017",6623892.24,502.54,7183,8090
"1/24/2017","Beverages",1344,47.45,21047.04,"Ukraine","2017",63772.8,31.79,861,8090
"5/29/2017","Cosmetics",8935,437.2,1553528.45,"Ukraine","2017",3906382,263.33,5473,8090
"3/4/2017","Vegetables",8305,154.06,524294.65,"United Kingdom","2017",1279468.3,90.93,2949,8090
"4/16/2017","Cereal",5367,205.7,475462.53,"Norway","2017",1103991.9,117.11,4021,8090
"3/18/2017","Clothes",6916,109.28,507911.04,"New Zealand","2017",755780.48,35.84,1619,8090
"2/26/2017","Personal Care",4613,81.73,115601.78,"Australia","2017",377020.49,56.67,2109,8090
"1/12/2017","Personal Care",1957,81.73,49042.42,"Vietnam","2017",159945.61,56.67,2372,8090
"1/26/2017","Beverages",2429,47.45,38038.14,"Canada","2017",115256.05,31.79,861,8090
"5/3/2017","Cereal",1721,205.7,152463.39,"Ukraine","2017",354009.7,117.11,4021,8090
"2/7/2017","Snacks",5953,152.58,328248.42,"Singapore","2017",908308.74,97.44,3514,8090
"4/15/2017","Vegetables",9005,154.06,568485.65,"Australia","2017",1387310.3,90.93,2949,8090
"1/28/2017","Clothes",4300,109.28,315792,"Singapore","2017",469904,35.84,1619,8090
"7/1/2017","Meat",4705,421.89,269126,"Norway","2017",1984992.45,364.69,6240,8090
"3/15/2017","Beverages",4820,47.45,75481.2,"Singapore","2017",228709,31.79,667,8090
"1/30/2017","Meat",2536,421.89,145059.2,"New Zealand","2017",1069913.04,364.69,6704,8090
"3/7/2017","Household",4760,668.27,788874.8,"Singapore","2017",3180965.2,502.54,6743,8090
"2/17/2017","Vegetables",3536,154.06,223227.68,"Cuba","2017",544756.16,90.93,2949,8090
"3/22/2017","Snacks",5664,152.58,312312.96,"Australia","2017",864213.12,97.44,3830,8090
"6/7/2017","Clothes",4011,109.28,294567.84,"New Zealand","2017",438322.08,35.84,1379,8090
"1/10/2017","Meat",9655,421.89,552266,"Ukraine","2017",4073347.95,364.69,6240,8090
"3/7/2017","Office Supplies",3975,651.21,501843.75,"Australia","2017",2588559.75,524.96,7440,8090
"7/6/2017","Snacks",1674,152.58,92304.36,"Ukraine","2017",255418.92,97.44,3358,8090
"1/14/2017","Personal Care",835,81.73,20925.1,"New Zealand","2017",68244.55,56.67,2109,8090
"1/30/2017","Personal Care",5893,81.73,147678.58,"Singapore","2017",481634.89,56.67,2372,8090
"7/24/2017","Fruits",7247,9.33,17465.27,"Ukraine","2017",67614.51,6.92,1,8090
"2/23/2017","Beverages",5374,47.45,84156.84,"Singapore","2017",254996.3,31.79,861,8090
"2/3/2017","Beverages",2997,47.45,46933.02,"Ukraine","2017",142207.65,31.79,861,8090
"2/21/2017","Personal Care",926,81.73,23205.56,"Norway","2017",75681.98,56.67,2625,8090
"5/1/2017","Clothes",8990,109.28,660225.6,"Cuba","2017",982427.2,35.84,1379,8090
"3/31/2017","Beverages",2878,47.45,45069.48,"Ukraine","2017",136561.1,31.79,667,8090
"7/26/2017","Fruits",9982,9.33,24056.62,"Cuba","2017",93132.06,6.92,125,8090
"4/4/2017","Personal Care",3702,81.73,92772.12,"Norway","2017",302564.46,56.67,2372,8090
"6/24/2017","Clothes",9572,109.28,702967.68,"New Zealand","2017",1046028.16,35.84,1379,8090
"4/18/2017","Office Supplies",1886,651.21,238107.5,"New Zealand","2017",1228182.06,524.96,7440,8090
"1/15/2017","Fruits",8553,9.33,20612.73,"Cuba","2017",79799.49,6.92,428,8090
"1/14/2017","Office Supplies",4118,651.21,519897.5,"Australia","2017",2681682.78,524.96,7440,8090
"5/24/2017","Personal Care",1178,81.73,29520.68,"Ukraine","2017",96277.94,56.67,2372,8090
"1/12/2017","Meat",8175,421.89,467610,"Norway","2017",3448950.75,364.69,6240,8090
"1/3/2017","Meat",5746,421.89,328671.2,"Ukraine","2017",2424179.94,364.69,6240,8090
"4/18/2017","Beverages",6959,47.45,108977.94,"Norway","2017",330204.55,31.79,1121,8090
"6/5/2017","Household",9344,668.27,1548581.12,"United Kingdom","2017",6244314.88,502.54,6910,8090
"4/23/2017","Fruits",7999,9.33,19277.59,"Luxembourg","2017",74630.67,6.92,125,8090
"4/7/2017","Vegetables",6298,154.06,397592.74,"Luxembourg","2017",970269.88,90.93,2949,8090
"5/20/2017","Office Supplies",9073,651.21,1145466.25,"Luxembourg","2017",5908428.33,524.96,7440,8090
"5/20/2017","Beverages",646,47.45,10116.36,"Canada","2017",30652.7,31.79,667,8090
"3/25/2017","Personal Care",7399,81.73,185418.94,"Vietnam","2017",604720.27,56.67,2109,8090
"4/2/2017","Snacks",7538,152.58,415645.32,"Norway","2017",1150148.04,97.44,3358,8090
"5/12/2017","Baby Food",5153,255.28,493966.58,"Luxembourg","2017",1315457.84,159.42,5024,8090
"1/27/2017","Cosmetics",6370,437.2,1107551.9,"Cuba","2017",2784964,263.33,5971,8090
"1/17/2017","Cosmetics",7785,437.2,1353577.95,"United Kingdom","2017",3403602,263.33,5473,8090
"4/3/2017","Beverages",6762,47.45,105892.92,"Ukraine","2017",320856.9,31.79,1121,8090
"5/9/2017","Clothes",841,109.28,61763.04,"Singapore","2017",91904.48,35.84,1379,8090
"2/1/2017","Clothes",3334,109.28,244848.96,"United Kingdom","2017",364339.52,35.84,1871,8090
"3/9/2017","Clothes",2912,109.28,213857.28,"Canada","2017",318223.36,35.84,1379,8090
"2/19/2017","Cosmetics",6265,437.2,1089295.55,"Vietnam","2017",2739058,263.33,5473,8090
"4/21/2017","Baby Food",3408,255.28,326690.88,"Canada","2017",869994.24,159.42,4738,8090
"5/11/2017","Household",2569,668.27,425760.37,"Norway","2017",1716785.63,502.54,6743,8090
"4/28/2017","Snacks",5755,152.58,317330.7,"Luxembourg","2017",878097.9,97.44,3358,8090
"1/2/2017","Household",4164,668.27,690099.72,"Vietnam","2017",2782676.28,502.54,6910,8090
"3/25/2017","Vegetables",9757,154.06,615959.41,"Norway","2017",1503163.42,90.93,2696,8090
"7/10/2017","Personal Care",1709,81.73,42827.54,"Vietnam","2017",139676.57,56.67,2109,8090
"3/18/2017","Household",3491,668.27,578563.43,"Vietnam","2017",2332930.57,502.54,6743,8090
"7/9/2017","Beverages",2840,47.45,44474.4,"Cuba","2017",134758,31.79,861,8090
"5/26/2017","Baby Food",4122,255.28,395134.92,"Singapore","2017",1052264.16,159.42,4738,8090
"7/19/2017","Vegetables",6774,154.06,427642.62,"New Zealand","2017",1043602.44,90.93,2949,8090
"3/2/2017","Snacks",9004,152.58,496480.56,"Canada","2017",1373830.32,97.44,3358,8090
"4/23/2017","Cosmetics",4139,437.2,719647.93,"Luxembourg","2017",1809570.8,263.33,5971,8090
"3/7/2017","Vegetables",9111,154.06,575177.43,"New Zealand","2017",1403640.66,90.93,2679,8090
"1/23/2017","Cereal",1693,205.7,149982.87,"United Kingdom","2017",348250.1,117.11,4156,8090
"3/7/2017","Beverages",8755,47.45,137103.3,"Norway","2017",415424.75,31.79,861,8090
"7/17/2017","Baby Food",622,255.28,59624.92,"New Zealand","2017",158784.16,159.42,5024,8090
"6/26/2017","Fruits",7234,9.33,17433.94,"Canada","2017",67493.22,6.92,125,8090
"1/11/2017","Beverages",9667,47.45,151385.22,"Ukraine","2017",458699.15,31.79,1121,8090
"6/7/2017","Meat",80,421.89,4576,"Canada","2017",33751.2,364.69,6073,8090
"3/9/2017","Fruits",5700,9.33,13737,"Ukraine","2017",53181,6.92,125,8090
"1/31/2017","Meat",3539,421.89,202430.8,"Australia","2017",1493068.71,364.69,6240,8090
"5/8/2017","Baby Food",5615,255.28,538253.9,"Vietnam","2017",1433397.2,159.42,4738,8090
"1/3/2017","Office Supplies",1886,651.21,238107.5,"Ukraine","2017",1228182.06,524.96,7440,8090
"5/30/2017","Cereal",1867,205.7,165397.53,"Singapore","2017",384041.9,117.11,4156,8090
"2/28/2017","Cosmetics",1272,437.2,221162.64,"Canada","2017",556118.4,263.33,5473,8090
"5/27/2017","Cosmetics",6135,437.2,1066692.45,"Canada","2017",2682222,263.33,5473,8090
"5/20/2017","Cereal",1721,205.7,152463.39,"Australia","2017",354009.7,117.11,4021,8090
"1/25/2017","Fruits",2924,9.33,7046.84,"Ukraine","2017",27280.92,6.92,428,8090
"1/17/2017","Vegetables",1645,154.06,103848.85,"United Kingdom","2017",253428.7,90.93,2949,8090
"5/3/2017","Vegetables",2863,154.06,180741.19,"Cuba","2017",441073.78,90.93,2949,8090
"6/8/2017","Office Supplies",8519,651.21,1075523.75,"Luxembourg","2017",5547657.99,524.96,7440,8090
"6/6/2017","Cereal",3928,205.7,347981.52,"Canada","2017",807989.6,117.11,4156,8090
"2/25/2017","Meat",9246,421.89,528871.2,"Singapore","2017",3900794.94,364.69,6240,8090
"3/11/2017","Fruits",4220,9.33,10170.2,"Norway","2017",39372.6,6.92,1,8090
"3/29/2017","Office Supplies",2866,651.21,361832.5,"Ukraine","2017",1866367.86,524.96,7440,8090
"2/24/2017","Baby Food",3527,255.28,338098.22,"Canada","2017",900372.56,159.42,5024,8090
"4/5/2017","Cosmetics",996,437.2,173174.52,"United Kingdom","2017",435451.2,263.33,5971,8090
"2/22/2017","Cosmetics",7363,437.2,1280204.81,"Canada","2017",3219103.6,263.33,5473,8090
"4/23/2017","Snacks",5279,152.58,291084.06,"Singapore","2017",805469.82,97.44,3514,8090
"6/4/2017","Household",6266,668.27,1038464.18,"New Zealand","2017",4187379.82,502.54,6910,8090
"7/20/2017","Cosmetics",7999,437.2,1390786.13,"Norway","2017",3497162.8,263.33,5473,8090
"6/5/2017","Clothes",1130,109.28,82987.2,"Australia","2017",123486.4,35.84,1379,8090
"4/9/2017","Cereal",1812,205.7,160525.08,"Cuba","2017",372728.4,117.11,4156,8090
"6/24/2017","Household",3361,668.27,557018.53,"Canada","2017",2246055.47,502.54,6743,8090
"7/4/2017","Personal Care",3940,81.73,98736.4,"Vietnam","2017",322016.2,56.67,2109,8090
"3/2/2017","Cosmetics",7931,437.2,1378962.97,"Ukraine","2017",3467433.2,263.33,5473,8090
"7/1/2017","Fruits",3417,9.33,8234.97,"Luxembourg","2017",31880.61,6.92,125,8090
"2/14/2017","Meat",3158,421.89,180637.6,"Norway","2017",1332328.62,364.69,6073,8090
"7/23/2017","Fruits",1883,9.33,4538.03,"Norway","2017",17568.39,6.92,125,8090
"4/22/2017","Fruits",417,9.33,1004.97,"United Kingdom","2017",3890.61,6.92,428,8090
"4/10/2017","Household",6821,668.27,1130444.33,"Vietnam","2017",4558269.67,502.54,6910,8090
"4/8/2017","Vegetables",233,154.06,14709.29,"New Zealand","2017",35895.98,90.93,2949,8090
"4/6/2017","Meat",5073,421.89,290175.6,"Australia","2017",2140247.97,364.69,6073,8090
"5/28/2017","Vegetables",9284,154.06,586098.92,"United Kingdom","2017",1430293.04,90.93,2696,8090
"7/20/2017","Clothes",575,109.28,42228,"Canada","2017",62836,35.84,1619,8090
"2/10/2017","Cereal",4625,205.7,409728.75,"Ukraine","2017",951362.5,117.11,4438,8090
"1/15/2017","Cereal",7411,205.7,656540.49,"Ukraine","2017",1524442.7,117.11,4438,8090
"1/13/2017","Office Supplies",9179,651.21,1158848.75,"Luxembourg","2017",5977456.59,524.96,7440,8090
"3/30/2017","Meat",7304,421.89,417788.8,"Australia","2017",3081484.56,364.69,6704,8090
"6/8/2017","Meat",6726,421.89,384727.2,"Vietnam","2017",2837632.14,364.69,6240,8090
"5/27/2017","Meat",1202,421.89,68754.4,"Ukraine","2017",507111.78,364.69,6240,8090
"3/8/2017","Beverages",9548,47.45,149521.68,"Ukraine","2017",453052.6,31.79,861,8090
"7/19/2017","Clothes",3351,109.28,246097.44,"Ukraine","2017",366197.28,35.84,1871,8090
"1/25/2017","Vegetables",6995,154.06,441594.35,"Luxembourg","2017",1077649.7,90.93,2696,8090
"4/9/2017","Fruits",4023,9.33,9695.43,"Canada","2017",37534.59,6.92,428,8090
"7/20/2017","Household",1433,668.27,237491.09,"United Kingdom","2017",957630.91,502.54,6910,8090
"7/23/2017","Personal Care",8379,81.73,209977.74,"New Zealand","2017",684815.67,56.67,2372,8090
"5/31/2017","Fruits",1237,9.33,2981.17,"Vietnam","2017",11541.21,6.92,428,8090
"5/26/2017","Household",9477,668.27,1570623.21,"Australia","2017",6333194.79,502.54,7183,8090
"5/2/2017","Meat",5073,421.89,290175.6,"Canada","2017",2140247.97,364.69,6073,8090
"7/23/2017","Cereal",9027,205.7,799701.93,"Luxembourg","2017",1856853.9,117.11,4021,8090
"6/8/2017","Vegetables",4448,154.06,280802.24,"Ukraine","2017",685258.88,90.93,2949,8090
"7/28/2017","Cosmetics",7139,437.2,1241257.93,"Australia","2017",3121170.8,263.33,5473,8090
"5/13/2017","Snacks",5664,152.58,312312.96,"Vietnam","2017",864213.12,97.44,3830,8090
"7/17/2017","Household",6691,668.27,1108899.43,"Canada","2017",4471394.57,502.54,7366,8090
"4/12/2017","Fruits",8764,9.33,21121.24,"United Kingdom","2017",81768.12,6.92,1,8090
"7/24/2017","Cereal",6319,205.7,559800.21,"Singapore","2017",1299818.3,117.11,4021,8090
"4/18/2017","Baby Food",8813,255.28,844814.18,"United Kingdom","2017",2249782.64,159.42,4738,8090
"4/20/2017","Meat",9617,421.89,550092.4,"Cuba","2017",4057316.13,364.69,6240,8090
"7/21/2017","Vegetables",7223,154.06,455987.99,"Ukraine","2017",1112775.38,90.93,3291,8090
"2/22/2017","Meat",5865,421.89,335478,"New Zealand","2017",2474384.85,364.69,6240,8090
"4/3/2017","Office Supplies",9403,651.21,1187128.75,"United Kingdom","2017",6123327.63,524.96,7440,8090
"3/26/2017","Office Supplies",8981,651.21,1133851.25,"Ukraine","2017",5848517.01,524.96,7440,8090
"1/3/2017","Clothes",6888,109.28,505854.72,"Cuba","2017",752720.64,35.84,1619,8090
"3/11/2017","Baby Food",714,255.28,68444.04,"Cuba","2017",182269.92,159.42,5024,8090
"2/18/2017","Fruits",693,9.33,1670.13,"Australia","2017",6465.69,6.92,1,8090
"4/19/2017","Meat",6750,421.89,386100,"Australia","2017",2847757.5,364.69,6240,8090
"5/14/2017","Cosmetics",7812,437.2,1358272.44,"Australia","2017",3415406.4,263.33,5473,8090
"4/22/2017","Clothes",7987,109.28,586565.28,"Luxembourg","2017",872819.36,35.84,1379,8090
"2/23/2017","Office Supplies",9655,651.21,1218943.75,"Canada","2017",6287432.55,524.96,7440,8090
"6/15/2017","Office Supplies",6287,651.21,793733.75,"Luxembourg","2017",4094157.27,524.96,7440,8090
"4/12/2017","Office Supplies",7978,651.21,1007222.5,"New Zealand","2017",5195353.38,524.96,7440,8090
"1/16/2017","Baby Food",4636,255.28,444406.96,"Canada","2017",1183478.08,159.42,5024,8090
"6/22/2017","Fruits",9560,9.33,23039.6,"New Zealand","2017",89194.8,6.92,428,8090
"1/14/2017","Household",8763,668.27,1452291.99,"Singapore","2017",5856050.01,502.54,6910,8090
"7/20/2017","Beverages",646,47.45,10116.36,"New Zealand","2017",30652.7,31.79,667,8090
"1/22/2017","Snacks",4684,152.58,258275.76,"Canada","2017",714684.72,97.44,3514,8090
"3/4/2017","Fruits",9016,9.33,21728.56,"Canada","2017",84119.28,6.92,125,8090
"1/16/2017","Fruits",2635,9.33,6350.35,"Singapore","2017",24584.55,6.92,1,8090
"5/2/2017","Household",5144,668.27,852515.12,"New Zealand","2017",3437580.88,502.54,6910,8090
"2/24/2017","Meat",5165,421.89,295438,"Cuba","2017",2179061.85,364.69,6240,8090
"4/11/2017","Office Supplies",4543,651.21,573553.75,"Ukraine","2017",2958447.03,524.96,7440,8090
"6/4/2017","Cereal",2843,205.7,251861.37,"Ukraine","2017",584805.1,117.11,4438,8090
"7/26/2017","Meat",8403,421.89,480651.6,"New Zealand","2017",3545141.67,364.69,6240,8090
"2/26/2017","Office Supplies",6325,651.21,798531.25,"Vietnam","2017",4118903.25,524.96,7440,8090
"6/30/2017","Vegetables",4978,154.06,314261.14,"Canada","2017",766910.68,90.93,2949,8090
"6/20/2017","Beverages",184,47.45,2881.44,"Luxembourg","2017",8730.8,31.79,861,8090
"2/3/2017","Baby Food",1493,255.28,143118.98,"Norway","2017",381133.04,159.42,4738,8090
"2/20/2017","Personal Care",6845,81.73,171535.7,"Australia","2017",559441.85,56.67,2012,8090
"4/30/2017","Office Supplies",9628,651.21,1215535,"Luxembourg","2017",6269849.88,524.96,7440,8090
"6/9/2017","Meat",6739,421.89,385470.8,"Ukraine","2017",2843116.71,364.69,6240,8090
"7/9/2017","Fruits",5121,9.33,12341.61,"New Zealand","2017",47778.93,6.92,125,8090
"4/21/2017","Household",3123,668.27,517574.79,"Norway","2017",2087007.21,502.54,6910,8090
"4/22/2017","Cosmetics",7350,437.2,1277944.5,"Cuba","2017",3213420,263.33,5473,8090
"4/3/2017","Cosmetics",4693,437.2,815971.91,"Luxembourg","2017",2051779.6,263.33,5473,8090
"3/8/2017","Baby Food",911,255.28,87328.46,"Singapore","2017",232560.08,159.42,4738,8090
"4/8/2017","Personal Care",7586,81.73,190105.16,"Norway","2017",620003.78,56.67,2109,8090
"4/28/2017","Office Supplies",3539,651.21,446798.75,"New Zealand","2017",2304632.19,524.96,7440,8090
"6/25/2017","Baby Food",2299,255.28,220382.14,"Vietnam","2017",586888.72,159.42,4738,8090
"1/25/2017","Baby Food",8639,255.28,828134.54,"New Zealand","2017",2205363.92,159.42,4738,8090
"2/4/2017","Beverages",5929,47.45,92848.14,"Singapore","2017",281331.05,31.79,660,8090
"3/8/2017","Baby Food",3619,255.28,346917.34,"Luxembourg","2017",923858.32,159.42,4738,8090
"3/9/2017","Household",8341,668.27,1382353.93,"United Kingdom","2017",5574040.07,502.54,7366,8090
"3/23/2017","Fruits",1815,9.33,4374.15,"Australia","2017",16933.95,6.92,428,8090
"5/19/2017","Beverages",6354,47.45,99503.64,"Singapore","2017",301497.3,31.79,1121,8090
"4/26/2017","Household",2382,668.27,394768.86,"Vietnam","2017",1591819.14,502.54,6743,8090
"5/26/2017","Vegetables",2982,154.06,188253.66,"Luxembourg","2017",459406.92,90.93,2949,8090
"5/14/2017","Fruits",1672,9.33,4029.52,"Australia","2017",15599.76,6.92,125,8090
"7/22/2017","Snacks",5731,152.58,316007.34,"Norway","2017",874435.98,97.44,3830,8090
"2/5/2017","Cosmetics",4152,437.2,721908.24,"New Zealand","2017",1815254.4,263.33,5473,8090
"7/19/2017","Cosmetics",6703,437.2,1165450.61,"Canada","2017",2930551.6,263.33,5473,8090
"4/29/2017","Cereal",1258,205.7,111446.22,"Cuba","2017",258770.6,117.11,4156,8090
"4/8/2017","Baby Food",7160,255.28,686357.6,"United Kingdom","2017",1827804.8,159.42,5024,8090
"3/3/2017","Household",2579,668.27,427417.67,"Norway","2017",1723468.33,502.54,6910,8090
"5/24/2017","Beverages",6180,47.45,96778.8,"Cuba","2017",293241,31.79,861,8090
"3/27/2017","Meat",5495,421.89,314314,"United Kingdom","2017",2318285.55,364.69,6073,8090
"5/23/2017","Beverages",4531,47.45,70955.46,"Canada","2017",214995.95,31.79,667,8090
"5/26/2017","Personal Care",2263,81.73,56710.78,"Canada","2017",184954.99,56.67,2372,8090
"6/7/2017","Baby Food",1718,255.28,164687.48,"Cuba","2017",438571.04,159.42,4717,8090
"2/27/2017","Household",1259,668.27,208654.07,"Canada","2017",841351.93,502.54,6743,8090
"1/31/2017","Personal Care",7399,81.73,185418.94,"Australia","2017",604720.27,56.67,2109,8090
"6/23/2017","Personal Care",2277,81.73,57061.62,"Ukraine","2017",186099.21,56.67,2372,8090
"7/21/2017","Snacks",4436,152.58,244601.04,"Canada","2017",676844.88,97.44,3358,8090
"4/24/2017","Personal Care",7362,81.73,184491.72,"Cuba","2017",601696.26,56.67,2109,8090
"2/4/2017","Household",3358,668.27,556521.34,"United Kingdom","2017",2244050.66,502.54,7366,8090
"6/8/2017","Household",586,668.27,97117.78,"Vietnam","2017",391606.22,502.54,6743,8090
"2/24/2017","Personal Care",4811,81.73,120563.66,"Norway","2017",393203.03,56.67,2109,8090
"6/6/2017","Personal Care",2355,81.73,59016.3,"Luxembourg","2017",192474.15,56.67,2625,8090
"1/29/2017","Baby Food",6313,255.28,605164.18,"Canada","2017",1611582.64,159.42,4738,8090
"5/1/2017","Household",916,668.27,151808.68,"Norway","2017",612135.32,502.54,6910,8090
"6/1/2017","Personal Care",5460,81.73,136827.6,"United Kingdom","2017",446245.8,56.67,2625,8090
"1/16/2017","Cosmetics",8775,437.2,1525709.25,"Singapore","2017",3836430,263.33,5473,8090
"7/16/2017","Vegetables",3893,154.06,245765.09,"Australia","2017",599755.58,90.93,2696,8090
"6/16/2017","Vegetables",6655,154.06,420130.15,"Australia","2017",1025269.3,90.93,2949,8090
"4/22/2017","Snacks",2347,152.58,129413.58,"Ukraine","2017",358105.26,97.44,3358,8090
"1/16/2017","Beverages",7990,47.45,125123.4,"Australia","2017",379125.5,31.79,667,8090
